gbifID,species,longitude,latitude
658658182,Bombus fervidus,-107.87,37.275
658658181,Bombus fervidus,-107.87,37.275
658658176,Bombus fervidus,-107.6573,41.0342
658658174,Bombus fervidus,-109.8539,40.2881
658658144,Bombus fervidus,-103.0,42.0
658658141,Bombus fervidus,-103.0,42.0
658658140,Bombus fervidus,-103.0,42.0
658658139,Bombus fervidus,-103.0,42.0
658658138,Bombus fervidus,-103.0,42.0
658658137,Bombus fervidus,-103.0,42.0
658658136,Bombus fervidus,-103.0,42.0
658658135,Bombus fervidus,-103.0,42.0
658658134,Bombus fervidus,-103.0,42.0
658658133,Bombus fervidus,-103.0,42.0
658658132,Bombus fervidus,-103.0,42.0
658658131,Bombus fervidus,-103.0,42.0
658658130,Bombus fervidus,-103.0,42.0
658658066,Bombus fervidus,-105.93779,35.68697
658657927,Bombus fervidus,-104.63472,38.83374
658657908,Bombus fervidus,-108.1346,39.4267
658657907,Bombus fervidus,-108.0864,39.4243
658657866,Bombus fervidus,-106.1513,39.7184
658657865,Bombus fervidus,-106.1513,39.7184
658657858,Bombus fervidus,-109.8066,40.8836
658657743,Bombus californicus,-107.69428,38.00169
658657742,Bombus californicus,-107.69428,38.00169
658657741,Bombus californicus,-105.48759,40.39179
658657740,Bombus californicus,-105.48759,40.39179
658657739,Bombus californicus,-107.4761,38.32304
658657738,Bombus californicus,-107.4761,38.32304
658657737,Bombus californicus,-107.4761,38.32304
658657736,Bombus californicus,-107.4761,38.32304
658657735,Bombus californicus,-107.4761,38.32304
658657734,Bombus californicus,-107.4761,38.32304
658657733,Bombus californicus,-107.4761,38.32304
658657732,Bombus californicus,-107.4761,38.32304
658657731,Bombus californicus,-107.4761,38.32304
658657730,Bombus californicus,-107.4761,38.32304
658657729,Bombus californicus,-107.4761,38.32304
658657728,Bombus californicus,-107.4761,38.32304
658657718,Bombus californicus,-105.61791,40.36812
658657604,Bombus californicus,-108.1346,39.4267
658657603,Bombus californicus,-108.1346,39.4267
658657602,Bombus californicus,-108.1346,39.4267
658657481,Bombus californicus,-105.4602,41.2604
658657480,Bombus californicus,-105.5635,41.0409
658657479,Bombus californicus,-105.5635,41.0409
658657478,Bombus californicus,-105.5635,41.0409
658657477,Bombus californicus,-105.5635,41.0409
658657476,Bombus californicus,-105.5635,41.0409
658657475,Bombus californicus,-105.5635,41.0409
658657474,Bombus californicus,-105.5635,41.0409
658657473,Bombus californicus,-105.5635,41.0409
658657472,Bombus californicus,-105.5635,41.0409
658657471,Bombus californicus,-105.5635,41.0409
658657470,Bombus californicus,-105.5635,41.0409
658657464,Bombus californicus,-105.5635,41.0409
658657463,Bombus californicus,-105.5635,41.0409
658657396,Bombus californicus,-106.6116,40.3841
658657394,Bombus californicus,-108.8215,42.1518
658657319,Bombus californicus,-109.0,38.0
658657225,Bombus californicus,-105.49,40.39
658657193,Bombus californicus,-108.1346,39.4267
658657167,Bombus californicus,-106.9951,38.8908
658657166,Bombus californicus,-106.9951,38.8908
658657165,Bombus californicus,-106.9951,38.8908
658657164,Bombus californicus,-106.9951,38.8908
658657163,Bombus californicus,-106.9951,38.8908
658657162,Bombus californicus,-106.9951,38.8908
658657138,Bombus californicus,-106.1513,39.7184
658657133,Bombus californicus,-109.8066,40.8836
658657132,Bombus californicus,-109.8066,40.8836
658657074,Bombus rufocinctus,-104.88625,38.79776
658657070,Bombus rufocinctus,-105.98926,38.83969
658657066,Bombus rufocinctus,-108.83656,42.73656
658657065,Bombus rufocinctus,-107.4761,38.32304
658657048,Bombus rufocinctus,-106.9599,38.9186
658657047,Bombus rufocinctus,-106.9599,38.9186
658657046,Bombus rufocinctus,-106.9599,38.9186
658657045,Bombus rufocinctus,-106.9599,38.9186
658657044,Bombus rufocinctus,-106.9599,38.9186
658656999,Bombus rufocinctus,-108.81688,42.74415
658656996,Bombus rufocinctus,-105.61791,40.36812
658656995,Bombus rufocinctus,-105.61791,40.36812
658656994,Bombus rufocinctus,-105.61791,40.36812
658656993,Bombus rufocinctus,-105.61791,40.36812
658656992,Bombus rufocinctus,-105.61791,40.36812
658656784,Bombus rufocinctus,-108.8168,42.4902
658656764,Bombus rufocinctus,-109.8375,42.9066
658656749,Bombus rufocinctus,-109.5478,38.5725
658656748,Bombus rufocinctus,-105.5635,41.0409
658656747,Bombus rufocinctus,-105.5635,41.0409
658656746,Bombus rufocinctus,-105.5635,41.0409
658656745,Bombus rufocinctus,-105.5635,41.0409
658656736,Bombus rufocinctus,-105.4602,41.2604
658656735,Bombus rufocinctus,-105.4602,41.2604
658656734,Bombus rufocinctus,-105.4602,41.2604
658656733,Bombus rufocinctus,-105.4602,41.2604
658656732,Bombus rufocinctus,-105.4602,41.2604
658656731,Bombus rufocinctus,-105.4602,41.2604
658656730,Bombus rufocinctus,-105.5635,41.0409
658656729,Bombus rufocinctus,-105.5635,41.0409
658656728,Bombus rufocinctus,-105.5635,41.0409
658656727,Bombus rufocinctus,-105.5635,41.0409
658656726,Bombus rufocinctus,-105.5635,41.0409
658656725,Bombus rufocinctus,-105.5635,41.0409
658656724,Bombus rufocinctus,-105.5635,41.0409
658656723,Bombus rufocinctus,-105.5635,41.0409
658656722,Bombus rufocinctus,-105.5635,41.0409
658656721,Bombus rufocinctus,-105.5635,41.0409
658656720,Bombus rufocinctus,-105.5635,41.0409
658656719,Bombus rufocinctus,-105.5635,41.0409
658656718,Bombus rufocinctus,-105.5635,41.0409
658656717,Bombus rufocinctus,-105.5635,41.0409
658656716,Bombus rufocinctus,-105.5635,41.0409
658656715,Bombus rufocinctus,-105.5635,41.0409
658656714,Bombus rufocinctus,-105.5635,41.0409
658656713,Bombus rufocinctus,-105.5635,41.0409
658656712,Bombus rufocinctus,-105.5635,41.0409
658656711,Bombus rufocinctus,-105.5635,41.0409
658656710,Bombus rufocinctus,-105.5635,41.0409
658656709,Bombus rufocinctus,-105.5635,41.0409
658656708,Bombus rufocinctus,-105.5635,41.0409
658656707,Bombus rufocinctus,-105.5635,41.0409
658656706,Bombus rufocinctus,-105.5635,41.0409
658656705,Bombus rufocinctus,-105.5635,41.0409
658656704,Bombus rufocinctus,-105.5635,41.0409
658656703,Bombus rufocinctus,-105.5635,41.0409
658656702,Bombus rufocinctus,-105.5635,41.0409
658656701,Bombus rufocinctus,-105.5635,41.0409
658656700,Bombus rufocinctus,-105.5635,41.0409
658656699,Bombus rufocinctus,-105.5635,41.0409
658656698,Bombus rufocinctus,-105.5635,41.0409
658656697,Bombus rufocinctus,-105.5635,41.0409
658656696,Bombus rufocinctus,-105.5635,41.0409
658656695,Bombus rufocinctus,-105.5635,41.0409
658656694,Bombus rufocinctus,-105.5635,41.0409
658656693,Bombus rufocinctus,-105.5635,41.0409
658656692,Bombus rufocinctus,-105.5635,41.0409
658656691,Bombus rufocinctus,-105.5635,41.0409
658656690,Bombus rufocinctus,-105.5635,41.0409
658656689,Bombus rufocinctus,-105.5635,41.0409
658656688,Bombus rufocinctus,-105.5635,41.0409
658656687,Bombus rufocinctus,-105.5635,41.0409
658656686,Bombus rufocinctus,-105.5635,41.0409
658656685,Bombus rufocinctus,-105.5635,41.0409
658656652,Bombus rufocinctus,-109.3422,37.8714
658656649,Bombus rufocinctus,-109.3422,37.8714
658656634,Bombus rufocinctus,-108.8215,42.1518
658656624,Bombus rufocinctus,-105.30937,38.84271
658656512,Bombus rufocinctus,-106.5014,35.8783
658656511,Bombus rufocinctus,-106.5014,35.8783
658656510,Bombus rufocinctus,-106.5014,35.8783
658656509,Bombus rufocinctus,-106.5014,35.8783
658656508,Bombus rufocinctus,-106.5014,35.8783
658656507,Bombus rufocinctus,-106.5014,35.8783
658656506,Bombus rufocinctus,-106.5014,35.8783
658656505,Bombus rufocinctus,-106.5014,35.8783
658656500,Bombus rufocinctus,-106.3285,34.7689
658656379,Bombus rufocinctus,-105.39026,41.23192
658656345,Bombus rufocinctus,-106.31308,42.86663
658656333,Bombus rufocinctus,-107.00976,37.26945
658656332,Bombus rufocinctus,-107.00976,37.26945
658656331,Bombus rufocinctus,-107.87,37.275
658656330,Bombus rufocinctus,-107.87,37.275
658656176,Bombus rufocinctus,-106.9599,38.9186
658656175,Bombus rufocinctus,-106.9599,38.9186
658656174,Bombus rufocinctus,-106.9599,38.9186
658656173,Bombus rufocinctus,-106.9599,38.9186
658656172,Bombus rufocinctus,-106.9599,38.9186
658656171,Bombus rufocinctus,-106.9599,38.9186
658656170,Bombus rufocinctus,-106.9599,38.9186
658656169,Bombus rufocinctus,-106.9599,38.9186
658656168,Bombus rufocinctus,-106.9599,38.9186
658656167,Bombus rufocinctus,-106.9599,38.9186
658656166,Bombus rufocinctus,-106.9599,38.9186
658656165,Bombus rufocinctus,-106.9599,38.9186
658656164,Bombus rufocinctus,-106.9599,38.9186
658656163,Bombus rufocinctus,-106.9599,38.9186
658656162,Bombus rufocinctus,-106.9599,38.9186
658656161,Bombus rufocinctus,-106.9599,38.9186
658656160,Bombus rufocinctus,-106.9599,38.9186
658656159,Bombus rufocinctus,-106.9599,38.9186
658656158,Bombus rufocinctus,-106.9599,38.9186
658656157,Bombus rufocinctus,-106.9599,38.9186
658656156,Bombus rufocinctus,-106.9599,38.9186
658656155,Bombus rufocinctus,-106.9599,38.9186
658656154,Bombus rufocinctus,-106.9599,38.9186
658656153,Bombus rufocinctus,-106.9599,38.9186
658656152,Bombus rufocinctus,-106.9599,38.9186
658656151,Bombus rufocinctus,-106.9599,38.9186
658656150,Bombus rufocinctus,-106.9599,38.9186
658656149,Bombus rufocinctus,-106.9599,38.9186
658656148,Bombus rufocinctus,-106.9599,38.9186
658656147,Bombus rufocinctus,-106.9599,38.9186
658656146,Bombus rufocinctus,-106.9599,38.9186
658656145,Bombus rufocinctus,-106.9599,38.9186
658656144,Bombus rufocinctus,-106.9599,38.9186
658656143,Bombus rufocinctus,-106.9599,38.9186
658656142,Bombus rufocinctus,-106.9599,38.9186
658656141,Bombus rufocinctus,-106.9599,38.9186
658656140,Bombus rufocinctus,-106.9599,38.9186
658656139,Bombus rufocinctus,-106.9599,38.9186
658656138,Bombus rufocinctus,-106.9599,38.9186
658656137,Bombus rufocinctus,-106.9599,38.9186
658656136,Bombus rufocinctus,-106.9599,38.9186
658656135,Bombus rufocinctus,-106.9599,38.9186
658656134,Bombus rufocinctus,-106.9599,38.9186
658656133,Bombus rufocinctus,-106.9599,38.9186
658656132,Bombus rufocinctus,-106.9599,38.9186
658656131,Bombus rufocinctus,-106.9599,38.9186
658656130,Bombus rufocinctus,-106.9599,38.9186
658656129,Bombus rufocinctus,-106.9599,38.9186
658656128,Bombus rufocinctus,-106.9599,38.9186
658656127,Bombus rufocinctus,-107.0588,39.9948
658656126,Bombus rufocinctus,-107.0588,39.9948
658656125,Bombus rufocinctus,-106.9951,38.8908
658656119,Bombus rufocinctus,-106.1513,39.7184
658649147,Bombus occidentalis,-105.39026,41.23196
658649146,Bombus occidentalis,-105.39026,41.23196
658649145,Bombus occidentalis,-105.39026,41.23196
658647741,Bombus occidentalis,-106.21724,39.53054
658647440,Bombus occidentalis,-106.3256,41.3478
658647426,Bombus occidentalis,-105.6112,40.1522
658646170,Bombus occidentalis,-107.36139,38.58444
658646169,Bombus occidentalis,-107.36139,38.58444
658646168,Bombus occidentalis,-107.36139,38.58444
658646167,Bombus occidentalis,-107.36139,38.58444
658646166,Bombus occidentalis,-107.36139,38.58444
658646165,Bombus occidentalis,-107.36139,38.58444
658646164,Bombus occidentalis,-107.36139,38.58444
658646163,Bombus occidentalis,-107.36139,38.58444
658646162,Bombus occidentalis,-107.36139,38.58444
658646161,Bombus occidentalis,-107.36139,38.58444
658646160,Bombus occidentalis,-107.36139,38.58444
658646159,Bombus occidentalis,-107.36139,38.58444
658646158,Bombus occidentalis,-107.36139,38.58444
658646157,Bombus occidentalis,-107.36139,38.58444
658646156,Bombus occidentalis,-107.36139,38.58444
658646155,Bombus occidentalis,-107.36139,38.58444
658646154,Bombus occidentalis,-107.36139,38.58444
658646153,Bombus occidentalis,-107.36139,38.58444
658646152,Bombus occidentalis,-107.36139,38.58444
658646151,Bombus occidentalis,-107.36139,38.58444
658646150,Bombus occidentalis,-107.36139,38.58444
658646149,Bombus occidentalis,-107.36139,38.58444
658646148,Bombus occidentalis,-107.36139,38.58444
658646147,Bombus occidentalis,-107.36139,38.58444
658646146,Bombus occidentalis,-107.36139,38.58444
658646145,Bombus occidentalis,-107.36139,38.58444
658646144,Bombus occidentalis,-107.36139,38.58444
658646143,Bombus occidentalis,-107.36139,38.58444
658646142,Bombus occidentalis,-107.36139,38.58444
658646141,Bombus occidentalis,-107.36139,38.58444
658645890,Bombus occidentalis,-106.94667,37.50917
658645640,Bombus occidentalis,-105.32333,39.41
658642261,Bombus nevadensis,-105.48759,40.39179
658642260,Bombus nevadensis,-105.48759,40.39179
658642259,Bombus nevadensis,-105.48759,40.39179
658642258,Bombus nevadensis,-107.4761,38.32304
658642257,Bombus nevadensis,-107.4761,38.32304
658642256,Bombus nevadensis,-107.4761,38.32304
658642253,Bombus nevadensis,-108.81688,42.74415
658642252,Bombus nevadensis,-105.61791,40.36812
658642251,Bombus nevadensis,-105.25665,38.30141
658642175,Bombus nevadensis,-105.17137,40.59942
658642174,Bombus nevadensis,-105.17137,40.59942
658642173,Bombus nevadensis,-105.17137,40.59942
658642172,Bombus nevadensis,-108.7743,41.663
658642171,Bombus nevadensis,-108.9316,38.5114
658642144,Bombus nevadensis,-105.4602,41.2604
658642143,Bombus nevadensis,-105.4602,41.2604
658642142,Bombus nevadensis,-105.4602,41.2604
658642141,Bombus nevadensis,-105.4602,41.2604
658642140,Bombus nevadensis,-105.4602,41.2604
658642139,Bombus nevadensis,-105.4602,41.2604
658642138,Bombus nevadensis,-105.5635,41.0409
658642137,Bombus nevadensis,-105.5635,41.0409
658642136,Bombus nevadensis,-105.5635,41.0409
658642113,Bombus nevadensis,-107.88202,40.52663
658642112,Bombus nevadensis,-107.88202,40.52663
658642111,Bombus nevadensis,-107.88202,40.52663
658642049,Bombus nevadensis,-109.9881,40.2994
658642046,Bombus nevadensis,-108.64038,40.25274
658641986,Bombus nevadensis,-106.4969,35.8874
658641985,Bombus nevadensis,-106.4969,35.8874
658641979,Bombus nevadensis,-106.4897,35.962
658641978,Bombus nevadensis,-106.4897,35.962
658641977,Bombus nevadensis,-106.4897,35.962
658641976,Bombus nevadensis,-106.4897,35.962
658641975,Bombus nevadensis,-106.4897,35.962
658641974,Bombus nevadensis,-106.4897,35.962
658641973,Bombus nevadensis,-106.4897,35.962
658641972,Bombus nevadensis,-106.4897,35.962
658641971,Bombus nevadensis,-106.4897,35.962
658641970,Bombus nevadensis,-106.4897,35.962
658641969,Bombus nevadensis,-106.4897,35.962
658641968,Bombus nevadensis,-108.9436,41.947
658641931,Bombus nevadensis,-108.0389,37.2865
658641917,Bombus nevadensis,-103.0,42.0
658641916,Bombus nevadensis,-103.0,42.0
658641915,Bombus nevadensis,-103.0,42.0
658641914,Bombus nevadensis,-103.0,42.0
658641913,Bombus nevadensis,-103.0,42.0
658641912,Bombus nevadensis,-103.0,42.0
658641911,Bombus nevadensis,-103.0,42.0
658641910,Bombus nevadensis,-103.0,42.0
658641876,Bombus nevadensis,-105.16387,40.51887
658641724,Bombus balteatus,-105.73381,40.43041
658641723,Bombus balteatus,-105.73381,40.43041
658641722,Bombus balteatus,-105.73381,40.43041
658641721,Bombus balteatus,-105.73381,40.43041
658641720,Bombus balteatus,-105.73381,40.43041
658641719,Bombus balteatus,-105.73381,40.43041
658641718,Bombus balteatus,-105.73381,40.43041
658641656,Bombus balteatus,-108.0,38.0
658641655,Bombus balteatus,-108.0,38.0
658641654,Bombus balteatus,-108.0,38.0
658641653,Bombus balteatus,-108.0,38.0
658641652,Bombus balteatus,-108.0,38.0
658641651,Bombus balteatus,-108.0,38.0
658641650,Bombus balteatus,-108.0,38.0
658641649,Bombus balteatus,-108.0,38.0
658641648,Bombus balteatus,-108.0,38.0
658641647,Bombus balteatus,-108.0,38.0
658641646,Bombus balteatus,-108.0,38.0
658641645,Bombus balteatus,-105.0,40.0
658641644,Bombus balteatus,-105.0,40.0
658641643,Bombus balteatus,-105.0,40.0
658641642,Bombus balteatus,-105.0,40.0
658641641,Bombus balteatus,-105.0,40.0
658641640,Bombus balteatus,-105.0,40.0
658641639,Bombus balteatus,-107.0588,39.9948
658641638,Bombus balteatus,-107.0588,39.9948
658641637,Bombus balteatus,-107.0588,39.9948
658641636,Bombus balteatus,-107.0588,39.9948
658641635,Bombus balteatus,-107.0588,39.9948
658641634,Bombus balteatus,-106.9951,38.8908
658641633,Bombus balteatus,-107.0526,39.0116
658641632,Bombus balteatus,-107.0526,39.0116
658641631,Bombus balteatus,-107.0526,39.0116
658641630,Bombus balteatus,-107.0526,39.0116
658641629,Bombus balteatus,-107.0526,39.0116
658641628,Bombus balteatus,-107.0526,39.0116
658641627,Bombus balteatus,-107.0526,39.0116
658641626,Bombus balteatus,-107.0526,39.0116
658641625,Bombus balteatus,-107.0526,39.0116
42623069,Bombus occidentalis,-105.5166,39.7333
42623062,Bombus occidentalis,-106.7278,38.5028
42622936,Bombus occidentalis,-105.9333,40.0833
42622521,Bombus occidentalis,-106.3131,40.8597
42622510,Bombus occidentalis,-105.9333,40.0833
42622507,Bombus occidentalis,-105.5166,39.7333
42622504,Bombus occidentalis,-105.5166,39.9666
42622499,Bombus occidentalis,-105.3166,40.05
42622497,Bombus occidentalis,-107.8095,37.618
42622484,Bombus occidentalis,-107.0,41.1666
42622480,Bombus occidentalis,-105.6,39.6666
42622471,Bombus occidentalis,-105.6,39.6666
42622318,Bombus occidentalis,-106.4303,39.5864
42620310,Bombus occidentalis,-105.6,39.6666
42620290,Bombus occidentalis,-105.5166,39.9666
42618653,Bombus nevadensis,-105.3166,40.05
42618649,Bombus nevadensis,-105.3166,40.05
42618640,Bombus nevadensis,-105.3166,40.05
42618637,Bombus nevadensis,-105.3166,40.05
42618633,Bombus nevadensis,-105.3166,40.05
42618630,Bombus nevadensis,-105.2166,40.0333
42618629,Bombus nevadensis,-105.2,40.0166
42618626,Bombus nevadensis,-105.3166,40.05
42618623,Bombus nevadensis,-105.3166,40.05
42618621,Bombus nevadensis,-105.3166,40.05
42618620,Bombus nevadensis,-105.3166,40.05
42618614,Bombus nevadensis,-105.2166,40.0333
42618612,Bombus nevadensis,-105.3166,40.05
42618609,Bombus nevadensis,-105.3166,40.05
42618607,Bombus nevadensis,-105.3166,40.05
42617634,Bombus nevadensis,-105.5166,39.9666
42617632,Bombus nevadensis,-107.0,41.1666
42617612,Bombus nevadensis,-105.3166,40.05
42617436,Bombus nevadensis,-105.6,39.6666
42617380,Bombus nevadensis,-109.25,37.25
42617302,Bombus nevadensis,-105.4166,40.0
42617300,Bombus nevadensis,-105.6,39.6333
42617299,Bombus nevadensis,-105.3166,40.05
42617297,Bombus nevadensis,-105.3166,40.05
42617296,Bombus nevadensis,-105.3166,40.05
42617293,Bombus nevadensis,-105.3166,40.05
42617281,Bombus nevadensis,-105.6,39.6333
42617261,Bombus nevadensis,-105.2166,40.0333
42617253,Bombus nevadensis,-105.4166,40.0
42617252,Bombus nevadensis,-105.5166,39.9666
42617249,Bombus nevadensis,-105.6166,40.05
42617247,Bombus nevadensis,-105.6166,40.05
42617246,Bombus nevadensis,-105.2166,40.0333
42617243,Bombus nevadensis,-105.2166,40.0333
